"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_1","area_sentinel_id_10","area_sentinel_id_12","area_sentinel_id_13","area_sentinel_id_14","area_sentinel_id_15","area_sentinel_id_16","area_sentinel_id_17","area_sentinel_id_18","area_sentinel_id_19","area_sentinel_id_2","area_sentinel_id_20","area_sentinel_id_21","area_sentinel_id_3","area_sentinel_id_4","area_sentinel_id_7","area_sentinel_id_9"
"2",8.9,"P","3",168.135208129883,54.37193,1.548,"2",340564.357174503,499809.089397573,35463.5616965757,333.333333333333,33.3333333333333,56065.2608530373,32408.3508547046,0,4500,0,160204.373702556,70155.5635253744,62242.9235974792,0,310667.58837297,18133.3333333333,140262.711945723
"2",30,"K/Ka","2",103.567962646484,20.61836,1.548,"3",240927.612498532,130170.421616678,379048.333228183,833.333333333333,1710.68950618307,200,12172.1374154091,0,27269.5993396143,0,462352.276076238,150962.772551258,24257.4811736743,100,338816.910757788,2800,5200
"2",3,"K","1",11.9132499694824,14.21438,2.666,"2",573418.432851269,632334.403655891,197836.015221716,100188.212006175,91600,0,70453.7930359133,0,33.3333333333333,0,562397.269556598,19112.4458639883,0,260443.867924091,27442.5960918268,142766.896737109,2366.66666666667
"2",3.77,"P","3",39.9765701293945,31.9438,1.505,"1",692438.57030298,165656.634691904,247595.010549563,18363.5991580901,251859.960364515,11533.3333333333,39869.0907157555,0,33.3333333333333,0,149905.17591508,96253.8374064083,0,133977.400621676,66891.691523833,15935.4871154452,0
"2",12,"K/Ka","1",92.3165740966797,20.66434,2.15,"3",550614.394592942,61682.3252152981,199233.749159477,0,288613.361334404,57371.8576723438,44749.6016807405,0,6243.20451284196,0,35174.5957830921,45566.1156815166,19655.5868574748,0,11243.7561760851,5710.23640632629,0
"1",5.16,"P","2",97.1579360961914,92.8125,2.064,"1",30354.4647652345,747768.751604644,34271.956836277,33.3333333333333,133.333333333333,349467.384328528,7429.16873066376,0,60782.0854368129,0,28408.6853079187,320288.763890612,33.3333333333333,304391.72805435,9866.40883075694,14633.3333333333,0
"2",7.2,"P","2",71.6483764648438,84.023475,1.29,"1",41768.1194654355,526046.797145317,24021.9344910506,479429.056891444,0,24672.3583811972,144731.965539934,0,0,0,138530.035823273,74943.3190725744,33.3333333333333,607440.015385521,45828.5610029066,30205.6651751821,180288.291769437
"2",7,"P","2",180.449584960938,86.601589,0.9718,"1",51597.8446393291,1022045.04165733,12566.6666666667,0,56250.9344090104,178601.997925659,166832.029011698,0,136863.458394057,0,30566.6666666667,203849.773569218,0,137844.914328229,28657.0359456203,10100,0
"2",2.2,"P","3",295.979248046875,15.1885,3.612,"2",0,133091.955965538,4733.33333333333,2866.66666666667,0,3865.76877149443,13862.8740218468,0,1660990.34655762,49064.1966954494,12351.0735591253,384743.587135083,43111.1883385573,2000,18266.6666666667,0,6533.33333333333
"1",8,"P","3",164.296829223633,52.50942,1.806,"3",101571.019653771,440636.514979025,0,0,8100,0,63609.5762730323,0,120529.316478729,0,62870.3568250251,311419.174325491,142958.659757403,33.3333333333333,13661.9841359808,0,0
"2",4.1,"K/Ka","2",57.6922035217285,22.5938,2.3822,"1",62141.6725378047,16197.7872802798,87588.2900110199,43.1119951729973,396.637652580587,0,2600,123633.349215627,24606.4182559649,0,62255.5660972643,180719.455105152,123490.714388006,100,89833.8906815799,0,633.238654847567
"2",19.5,"P","3",226.436187744141,17.77015,1.548,"3",36148.2805447032,105951.662297139,40356.3384596074,0,0,6134.47675236433,10144.6294204642,0,17653.6534880288,0,86338.3585447348,135143.976861912,45363.4545018741,0,141563.413516637,0,9633.33333333333
"2",6.2,"P","2",74.8367004394531,71.831295,2.279,"2",914203.373416307,179422.281418064,440811.01110133,192109.767305294,64302.2030416842,0,166.666666666667,0,533.333333333333,0,541071.601575321,59631.6123519364,33.3333333333333,105512.823279781,94465.2090197662,103364.467057017,49640.9268049805
"2",7.05,"P","3",290.948333740234,15.88649,0.774,"2",84370.9082798722,383271.748149117,0,0,0,0,24000,0,53672.1284369783,0,30900,243087.918224391,214330.806037901,66.6666666666667,62739.6413923831,4733.33333333333,2766.66666666667
"1",30,"P","2",126.071022033691,92.8125,0.774,"1",181988.711951502,44469.8968943228,217334.206589505,0,0,0,28112.0911233069,0,2697.6562311252,0,198825.624953319,243679.891715457,300,20300.7368900891,25766.6666666667,26676.9002713263,11033.3333333333
"2",13.9,"K","1",116.590957641602,14.054969,2.2704,"2",1533918.9607303,92817.8192259958,562196.451275738,0,13655.5273194796,3797.26473093033,301.359688964051,0,2836.09146179321,0,456664.510316794,114313.620484558,33.3333333333333,8333.33333333333,29400.6951182872,8866.66666666667,7327.94082692514
"2",4.1,"P","2",101.755859375,92.8125,0.7826,"1",0,0,494.184072602851,0,0,0,33.3333333333333,0,0,0,0,9875.26677216714,2833.33333333333,74530.6257613624,2.40649084250132,0.494002364575863,1366.14783190889
"2",0.65,"K/Ka","2",61.4248123168945,22.5938,2.236,"1",80170.6714183657,47024.2392432175,37394.723095774,1148.54364991188,0,0,9190.23936218582,278633.333333333,105636.537636818,0,81730.9818156374,408456.340667841,128924.661712717,9997.1448376542,142682.983858698,33.3333333333333,7773.97156864172
"2",10,"P","3",256.238128662109,45.845405,1.548,"2",189566.910159364,599092.081534507,118576.802986796,0,0,66.6666666666667,21766.6666666667,0,2733.33333333333,0,170209.851073101,40945.3675010499,3066.66666666667,0,113366.028457594,6766.66666666667,17121.7031786839
"2",7.9,"K/Ka","2",100.170181274414,22.5938,2.236,"1",151196.675158534,89433.2453926795,63415.5262980371,333.333333333333,3782.58570010463,0,5050.51672644913,0,166427.882783774,0,63825.0431385895,404711.768054762,1566.66666666667,366.666666666667,37019.3959559692,3864.23066060476,81125.4824412676
"2",2,"P","2",80.7913131713867,31.26994,1.935,"1",291949.197431025,77598.2441432549,78140.1995398385,10066.6666666667,100723.744073541,60635.6559001685,97754.2098231614,0,113186.830595563,0,31724.6221147167,212602.584763647,92967.049487719,1036.58450077831,66576.050704407,0,5824.01888200911
"1",20,"P","2",254.483261108398,92.8125,2.021,"1",21800,1119944.00354745,33.3333333333333,0,0,2900,27950.2300006551,0,12505.6400402139,0,764.14234234641,558631.064348219,33.3333333333333,271.230681813137,33711.1262161285,0,0
"2",15,"P","2",44.5650482177734,69.67502,1.548,"1",385287.795535354,99598.8045608625,165012.627477983,81.3131371513009,72627.9533049043,33.3333333333333,3724.3090620992,0,2000,0,138902.706075087,381714.494136019,533.333333333333,36815.0624561124,33.3333333333333,81507.8105060956,22778.0452984618
"2",28.2,"K","2",44.4195137023926,14.743188,1.376,"2",306175.833304367,395400.54516889,235546.299963863,0,0,6966.66666666667,0,0,6887.86839188542,0,393938.631793661,132432.535426684,2658.00059645747,188618.96465216,60251.6647970716,0,8816.14224651906
"1",2.1,"K","2",78.0314025878906,50.058831,1.935,"2",1120560.8459804,216211.164822478,248486.943322151,0,641611.273643036,4857.71121854583,136000.462876462,0,0,0,287894.386468248,57043.4368788265,0,27473.5960696901,2833.33333333333,107251.653689575,16966.6666666667
"2",16,"P","3",226.763305664062,54.37193,1.548,"2",326899.226794965,702061.319088124,23636.9186654687,0,33.3333333333333,74673.2242611847,24214.6251508966,0,900,0,47643.562698535,90903.9294614539,2100,0,152769.001498749,10239.0082597733,3051.45681217934
"2",8.4,"P","2",168.704849243164,92.8125,1.0664,"1",3851.8773151096,14520.6086518864,38844.4230623155,3805.32306780418,3933.33333333333,63799.9117018034,118999.10035187,0,197781.790082902,0,195419.079334025,78326.2079341958,245302.695359419,536132.045889405,260039.383413313,0,2933.33333333333
"1",20.2,"K","1",167.784957885742,31.26994,1.935,"1",21299.2036844293,10813.9059919243,0,0,0,0,0,0,38454.9699403734,0,0,241610.371401243,18600,33.3333333333333,2203.10542797306,33.3333333333333,1036.82691364496
"2",4,"P","2",18.2295322418213,14.21438,3.44,"2",1131221.15115001,71749.8517573664,428442.728341444,19322.6561998473,224590.306238268,3633.33333333333,11352.0315090815,0,0,0,8866.66666666667,110564.923124776,0,8300,9085.36484241486,5881.72274533038,5400
"2",9.4,"K","1",142.176849365234,30.332043,1.634,"2",397.944897226989,44.9986199537913,336.435403240224,0,0,0,12275.6025006374,0,1599.83499646187,0,0,119646.868944577,200,0,1635.84799971431,66.6666666666667,0
"1",17,"P","2",120.830932617188,69.4188,1.29,"1",101881.025815476,159817.143126183,8332.10611352697,733.333333333333,231604.111056713,151777.352590944,90563.1478701252,0,57612.388258179,0,75980.4663063027,280918.420324909,839.920315146446,338212.706716782,93243.1283695313,22290.595989426,24156.3907261938
"2",80,"K","2",151.017578125,23.578175,1.892,"1",258358.206329409,116992.336892832,100849.668092264,0,5500,0,3755.18348203332,0,66.6666666666667,0,47897.6827678574,52096.5000538379,0,0,112201.048766712,38.1369799375534,15891.1397067869
"2",15.1,"P","3",314.472534179688,19.74599,2.666,"2",166242.942158473,687587.483910696,2956.22639840391,0,3700,3833.33333333333,43191.6201782102,51697.0993148124,207607.569778656,0,14000,410328.52253887,362766.468027735,472.517099479834,36953.7498873348,300,166.666666666667
"2",15,"P","2",79.4462127685547,85.78128,1.032,"1",386112.217757617,204147.304598521,492954.257043787,7257.35330424116,0,3.45320925116539,160592.924008908,0,19591.1331499209,0,344951.697485128,189596.907001086,66.6666666666667,284817.541039469,30706.7362192708,20485.7012632536,72491.6563497391
"2",17,"P","2",85.9577102661133,70.33129,0.946,"1",564732.568001709,49367.366371812,158927.503200732,6055.23719479485,0,0,4066.66666666667,0,4033.33333333333,0,430789.221047746,198528.000570768,0,126734.166965882,89500.3829743198,12298.4788567011,121694.053054733
"2",2,"K/Ka","2",121.424522399902,22.5938,2.236,"1",5076.24849304557,74005.1765527266,0,0,33.3333333333333,0,11900,0,0,0,7423.8788816457,74931.6643193185,0,0,45840.7074363592,0,33.3333333333333
"2",13.1,"P","1",62.2536125183105,86.601589,0.9718,"1",15319.1864648164,181607.479428855,193852.984411969,180550.603149726,0,0,7466.66666666667,0,0,0,267561.184090017,10278.3872357722,0,537418.68796961,13227.9121849993,69029.2244761207,1666.66666666667
"2",8,"P","3",128.593154907227,15.8843,2.666,"2",189830.560147171,658649.423940517,0,0,9000,11833.3333333333,232559.352786478,341937.814870752,112106.162425784,0,42366.0089609524,207822.162657309,413335.705662871,0,14630.9974507739,0,0
"2",7,"P","3",61.8120002746582,78.82503,1.032,"1",905727.175994238,349563.328442868,428591.564127667,61059.7266236101,64633.3333333333,0,24648.8965281596,0,66.6666666666667,0,429704.193637935,52990.9267894846,0,153739.598366692,36397.8527334247,63188.7528849766,71930.8823618883
"2",13.1,"P","3",160.201110839844,17.11544,1.548,"3",227368.166135221,684951.798003719,5173.13337524732,0,15119.6196296209,2933.33333333333,388270.95778618,410699.577545682,184606.73921763,0,57842.2998770019,150874.228336567,235152.181686791,166.666666666667,17754.575767989,66.6666666666667,0
"2",11.8,"P","3",120.562637329102,17.11544,1.548,"3",99297.3205444338,450333.283789667,0,0,0,9033.33333333333,94192.5632746063,444261.842477739,629724.331849687,0,26634.8172093683,110744.598912106,1012447.977031,0,43513.237825036,12.0923568805059,0
"1",19,"K","1",95.2725219726562,15.474275,1.419,"2",0.119231889645259,721.193958118965,0,0,0,0,22972.9792434567,2170308.46765006,85557.8372366637,0,0,45469.2346725681,494581.78650427,0,0,0,0
"2",2.7,"P","2",37.0949630737305,43.98133,3.182,"2",1204332.3496831,326821.25764944,524276.088463204,154147.334892403,129578.081798946,0,20573.0088345396,0,0,0,311941.821678242,4184.17363700767,0,253421.111843019,77957.3742596739,0,0
"2",17.1,"P","3",237.964736938477,12.99288,1.548,"2",0,2642.95736008013,0,0,0,0,33.3333333333333,0,233.333333333333,0,0,33162.5593947557,33.3333333333333,0,21493.5438602697,0,744.467912257339
"2",0.75,"P","2",98.6878509521484,92.8125,2.408,"1",0,506650.030589383,0,0,3800,0,3766.66666666667,0,0,0,0,168312.965988479,5512.35357405658,546600.8616731,0,8809.43908937043,0
"2",10,"P","2",68.1149444580078,86.601589,0.9718,"1",0,192036.577835761,57303.4416568126,42518.2896771623,0,0,0,0,0,0,240248.342653842,81488.6575472852,0,906054.866084351,6100,55130.6641016209,250132.239895102
"1",16.5,"K/Ka","1",61.6177062988281,20.66434,2.15,"3",459671.802365584,133257.835051459,71760.3741701227,66.6666666666667,380775.123443758,78454.7188455336,270506.98332447,0,5581.75860544046,0,161472.474329244,109686.713959888,145855.192629062,100,109716.188549793,0,9000
"2",4.5,"K/Ka","2",132.045349121094,22.5938,2.236,"1",16046.9200680853,23907.2000685458,66.6666666666667,0,3461.34245745352,7233.33333333333,22272.3572063764,0,71983.979133269,0,38268.7186541795,595357.628969893,64148.8930345823,0,44145.7480455861,0,0
"2",7.5,"P","2",116.196708679199,66.5625,0.989,"2",21534.4644473982,4833.33333333333,0,0,0,413.325057908272,26597.4316999161,0,133.333333333333,0,81962.9025738647,34872.8281878556,11533.3333333333,122860.979929268,63231.830252734,2068.52591789017,3500
"1",48.5,"P","2",74.8588180541992,55.67504,1.032,"2",983512.306405742,180477.058264096,609263.329933261,10531.9481787582,41522.3364024074,0,12078.1347182424,0,66.6666666666667,0,237598.369427346,32074.2402469118,0,65571.5521801806,13892.3642992367,96774.2153733251,14811.3361250066
"2",8,"K/Ka","2",120.698959350586,13.6537,2.279,"1",337310.511381911,195669.744269168,41866.0143956217,0,21933.3333333333,0,13510.4931409626,0,49521.3243663311,0,48620.7478629037,250523.246929065,66.6666666666667,0,52051.106078215,3217.77417461077,0
"2",9.04,"P","2",78.8327331542969,54.80008,0.86,"1",875046.671419901,225538.808824579,628136.874063079,0,215102.511546363,0,32500.4898336406,0,6533.33333333333,0,429806.869746756,76092.4421497465,0,57731.2032936762,21701.0804533958,12340.2286101831,0
"1",6,"P","2",203.20703125,19.74599,2.666,"2",134924.590135862,230995.003125814,0,0,19379.256654232,0,43364.6777530511,22671.8281318822,81216.4564912246,0,94906.3856248227,63334.5861856205,107488.702004155,33.3333333333333,54854.4259646287,200,5620.46291962809
"1",6,"K","2",176.295303344727,77.07815,1.5394,"1",0,0,3.42220788200696,0,0,0,33.3333333333333,0,10837.3966764892,0,0,132171.317926854,0,0,2423.96307690069,0,9332.71737399822
"2",1,"P","3",174.758117675781,28.28132,3.053,"1",154721.706775265,328044.048666566,8500,0,0,12766.6666666667,13500,0,166.666666666667,0,181956.797933361,98161.5869595359,100,5933.33333333333,106237.746943553,0,16998.9921112855
"2",5.98,"P","2",169.380966186523,92.8125,1.118,"1",18404.5963303089,226654.508355834,0,56994.4569854842,0,414.085257053375,24045.21090989,0,5533.33333333333,0,0,158002.229212845,0,1527184.18488901,3066.66666666667,62506.9661024808,8633.23388715313
"2",40,"K/Ka","2",115.299835205078,29.69186,5.719,"1",77469.6254577798,205480.74169338,0,66.6666666666667,0,4733.33333333333,23423.817545456,0,12306.9639195999,0,49697.9685472014,127954.451664082,4396.95791279276,33.3333333333333,89293.4952577503,8633.37657255664,100
"2",11,"P","2",42.007884979248,66.5625,2.15,"2",2033.33333333333,8018.25585495681,0,237141.31958695,0,0,90665.5476562037,0,13490.070689749,0,37533.3333333333,93446.8404878678,19147.3782063772,580908.813748442,82191.3350905662,52511.4207277424,6921.23296667511
"2",3,"P","2",159.851623535156,45.01571,1.548,"2",161030.847435922,422203.545117254,88312.5348333153,0,0,2373.42305332422,88346.2115042106,0,59377.6365172584,0,68002.6155038077,149400.251013832,100,10676.2911794513,61388.6977619414,37334.0494186617,36080.71431745
"1",23.09,"P","2",56.3782386779785,68.71567,0.946,"1",1420590.95123589,0,806830.971221605,0,0,0,1100,0,0,0,507471.178736489,68205.683107581,0,46211.1129465202,100,80770.5492848065,3748.2342045696
"2",18,"P","3",221.910980224609,40.3407,1.548,"2",151145.291602998,863445.608504453,15447.4910891919,0,466.666666666667,7066.66666666667,466.666666666667,0,14632.6809439071,0,111831.189255622,166886.088863232,433.333333333333,0,232168.898505132,66.6666666666667,0
"2",3.6,"P","3",192.827789306641,19.74599,2.666,"2",203116.535617712,1076537.78070995,0,0,7500,4666.66666666667,12933.3333333333,14476.1709290401,109045.884474719,0,145655.171366965,216730.46477939,89469.5877059984,0,47886.9082326225,200,1731.29056353743
"1",3.92,"P","2",57.2565269470215,12.9465,4.171,"2",1132629.0033362,714487.637265141,197741.843776176,144554.367992962,146185.660859655,0,0,0,0,0,153834.664418669,30664.3845372212,0,70800.086605942,11124.8084410404,181421.358737597,28212.5006476786
"1",17.1,"P","2",97.9454650878906,68.71567,0.946,"1",143539.276846374,139108.150992537,0,0,5333.33333333333,0,39885.3242262461,0,66.6666666666667,0,138126.911605581,121713.32993174,0,323018.635237692,3200,230857.981434969,85697.1138893006
"1",22.87,"P","2",482.52783203125,42.90635,3.999,"1",0,166339.920361775,0,0,0,0,2100,0,400,0,0,187891.202223594,5926.82570066924,0,0.309094879776239,0,0
"2",13,"K","1",12.2615385055542,13.7969,2.58,"2",610194.6292593,37182.7495267489,456802.804880363,317773.62163374,222779.463566681,0,65073.54576941,0,0,0,1142381.11745014,1166.66666666667,0,64862.804659425,9440.86091830395,9802.16514773832,65499.2616631518
"2",5.9,"P","3",235.91780090332,51.88757,4.859,"1",142617.058258719,412054.850349814,54.949497183164,36.6187413533529,4004.59286398254,6400,14241.5073353487,0,2533.33333333333,0,132138.90022053,170472.343481084,12196.4805782928,0,199070.393536252,0,9328.96097327272
"1",13,"P","2",136.482620239258,92.8125,1.118,"1",0,652082.660669109,0,10410.0273831127,33.3333333333333,0,112150.186878169,0,7233.33333333333,0,0,119301.043233062,33.3333333333333,1014730.95040016,11666.6666666667,36345.9560012758,100
"2",6.7,"K/Ka","1",74.4796829223633,13.00834,1.634,"2",267301.73656203,173156.045092455,814.874039690646,0,69867.0094267853,1252.49715179671,20778.7545697143,0,38604.4190002314,0,103545.786922813,95022.2699879226,60256.5451271832,0,105164.167700207,0,6433.33333333333
"1",14.06,"P","2",51.5119094848633,55.67504,1.032,"2",1236342.54629919,585545.51333526,539232.746461343,13678.4510596345,0,0,10794.9790576007,0,0,0,247129.596507836,26053.578490663,0,16759.5012077441,61083.1667415798,17342.351660632,2266.66666666667
"2",5.3,"P","2",87.1626205444336,92.8125,0.9288,"1",53699.3047641915,197905.366555308,66.6666666666667,29442.8415159152,0,33.3333333333333,166.666666666667,0,3933.33333333333,0,127651.559114397,146357.152153272,0,614010.974715884,5533.33333333333,38633.3333333333,66.6666666666667
"1",6,"P","3",417.599517822266,53.33288,2.451,"1",0,106659.957084765,0,0,1428.3598639071,5900,4533.33333333333,0,66.6666666666667,0,1800,95279.8305785958,0,0,25417.4610995006,264.644985863318,4866.66666666667
"1",14.7,"P","2",50.0883255004883,92.8125,0.86,"1",0,66.6666666666667,0,200,2252.50907155375,266.666666666667,266.666666666667,0,133.333333333333,0,0,130236.549717514,766.666666666667,3900,0,5366.66666666667,12866.6666666667
"1",25.5,"P","2",94.4713592529297,92.8125,0.129,"1",124253.247780648,301200.655244951,79542.6738543436,42371.9790365004,0,0,0,0,33.3333333333333,0,182720.027352776,83082.7946910324,0,411004.364934659,33.3333333333333,7411.26538207754,4231.72934552034
"1",21,"P","2",9.56804084777832,82.22503,0.258,"1",2300,0,0,44800,0,24366.6666666667,112649.019808447,0,4293.64642500877,0,0,119912.880808984,233.333333333333,247777.01826928,33066.6666666667,398475.096604001,0
"2",3.2,"P","3",197.844024658203,12.9465,1.548,"3",119536.052433364,92097.8827007445,93749.8445005573,4633.33333333333,34.6824790040652,6800,32623.8912706651,0,28579.448907706,0,93016.051244815,159231.474271122,36580.098444627,0,111976.300402139,10500,29133.3333333333
"2",14.1,"K","1",60.1653060913086,14.21438,3.44,"2",1097926.68632198,240580.093964686,528116.656554657,0,0,0,12966.6666666667,0,806.759734420727,0,470078.457311039,62637.8751211024,10.2528482675552,10193.6993757748,19641.9323824346,24357.7589112024,3400
